file,title,long_name,author_order_y,shortend_names
import2015full_182,3D Tangibles Facilitate Joint Visual Attention in Dyads,"Zufferey, Guillaume",3,Cuendet S.
import2015full_182,3D Tangibles Facilitate Joint Visual Attention in Dyads,"Dillenbourg, Pierre",4,Cuendet S.
import2015full_182,3D Tangibles Facilitate Joint Visual Attention in Dyads,"Pea, Roy",5,Zufferey G.
import2015full_169,Beyond Pedagogical Challenges: Addressing the Social Aspects around the Use of Digital Resources in University Education,"Rossitto, Chiara",0,Rossitto C.
import2015full_169,Beyond Pedagogical Challenges: Addressing the Social Aspects around the Use of Digital Resources in University Education,"Hernwall, Patrik",1,Hernwall P.
import2015full_169,Beyond Pedagogical Challenges: Addressing the Social Aspects around the Use of Digital Resources in University Education,"Collin, Jonas",2,Hernwall P.
import2018_258,Teachers Collaboratively Creating Micro-Credentials for Professional Development,"Powell, Sandy",0,Powell S.
import2018_258,Teachers Collaboratively Creating Micro-Credentials for Professional Development,"Leary, Heather",1,Leary H.
import2018_258,Teachers Collaboratively Creating Micro-Credentials for Professional Development,"McLachlan, Lisa",2,Leary H.
import2018_258,Teachers Collaboratively Creating Micro-Credentials for Professional Development,"Brock, Karen",3,McLachlan L.
import2018_264,Towards a Radical Healing Praxis for Black Girls:  Imagining Learning Environments that Foster the Sociopolitical Learning of Adolescent Black Girls ,"Logan, Ginnie I.",0,Logan G. I.
import2018_502,Augmenting Formative Writing Assessment with Learning Analytics: A Design Abstraction Approach,"Knight, Simon",0,Knight S.
import2018_502,Augmenting Formative Writing Assessment with Learning Analytics: A Design Abstraction Approach,"Shibani, Antonette",1,Shibani A.
import2018_502,Augmenting Formative Writing Assessment with Learning Analytics: A Design Abstraction Approach,"Buckingham-Shum, Simon",2,Shibani A.
import2018_516,Young Children’s Inquiry Within and Across Settings,"Keifert, Danielle Teodora",0,Keifert D. T.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"van Leeuwen, Anouschka",0,Leeuwen A.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Rummel, Nikol",1,Rummel N.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Rummel, Nikol",1,Rummel N.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Holstein, Kenneth",2,Rummel N.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"McLaren, Bruce M.",3,Holstein K.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Aleven, Vincent",4,Holstein K.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Molenaar, Inge",5,McLaren B. M.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Campen, Carolien Knoop-van",6,McLaren B. M.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Schwarz, Baruch",7,Aleven V.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Prusak, Naomi",8,Aleven V.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Swidan, Osama",9,Molenaar I.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Swidan, Osama",9,Molenaar I.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Segal, Avi",10,Molenaar I.
import2018_270,Orchestration tools for teachers in the context of individual and collaborative learning: what information do teachers need and what do they do with it?,"Gal, Kobi",11,Campen C. K.
import2016short_107,Examining the Influences of Teacher's Framing of Modeling Practices on Elementary Students' Engagement in Scientific Modeling,"Ke, Li",0,Ke L.
import2016short_107,Examining the Influences of Teacher's Framing of Modeling Practices on Elementary Students' Engagement in Scientific Modeling,"Schwarz, Christina V.",1,Schwarz C. V.
import2016short_113,Designing Technology for Learning: How to Get from Disenfranchisement to Disinheritance and Why We Need to Go There,"Kabayadondo, Zaza",0,Kabayadondo Z.
import2018_3,Exploring the Unknown: Supporting Students' Navigation of Scientific Uncertainty With Coupled Methodologies ,"Gouvea, Julia Svoboda",0,Gouvea J. S.
import2018_3,Exploring the Unknown: Supporting Students' Navigation of Scientific Uncertainty With Coupled Methodologies ,"Wagh, Aditi",1,Wagh A.
import2017_16,Learning Alone or Together? A Combination Can Be Best!,"Olsen, Jennifer K.",0,Olsen J. K.
import2017_16,Learning Alone or Together? A Combination Can Be Best!,"Rummel, Nikol",1,Rummel N.
import2017_16,Learning Alone or Together? A Combination Can Be Best!,"Rummel, Nikol",1,Rummel N.
import2017_16,Learning Alone or Together? A Combination Can Be Best!,"Aleven, Vincent",2,Rummel N.
import2018_489,Linking Identity Resources Across Roles: Family science workshops and badging,"Tierney, Gavin",0,Tierney G.
import2018_489,Linking Identity Resources Across Roles: Family science workshops and badging,"Horstman, Theresa",1,Horstman T.
import2018_489,Linking Identity Resources Across Roles: Family science workshops and badging,"Tzou, Carrie",2,Horstman T.
import2016full_31,Opportunities to Learn Through Design:  Mapping Design Experiences to Teacher Learning,"Horton, Emily",0,Horton E.
import2016full_31,Opportunities to Learn Through Design:  Mapping Design Experiences to Teacher Learning,"Cunningham, Jahneille",1,Cunningham J.
import2016full_31,Opportunities to Learn Through Design:  Mapping Design Experiences to Teacher Learning,"Gomez, Louis M.",2,Cunningham J.
import2016full_31,Opportunities to Learn Through Design:  Mapping Design Experiences to Teacher Learning,"Gomez, Kimberley",3,Gomez L. M.
import2016full_31,Opportunities to Learn Through Design:  Mapping Design Experiences to Teacher Learning,"Rodela, Katherine",4,Gomez L. M.
import2016full_25,Teacher Learning in a Professional Learning Community: Potential for Dual-layer Knowledge Building,"Tan, Seng Chee",0,Tan S. C.
import2016full_25,Teacher Learning in a Professional Learning Community: Potential for Dual-layer Knowledge Building,"Chu, Shien",1,Chu S.
import2016full_25,Teacher Learning in a Professional Learning Community: Potential for Dual-layer Knowledge Building,"Teo, Chew Lee",2,Chu S.
import2018_338,Eliciting Student Explanations in an Undergraduate Biology Laboratory Course,"Grinath, Anna Strimaitis",0,Grinath A. S.
import2018_338,Eliciting Student Explanations in an Undergraduate Biology Laboratory Course,"Southerland, Sherry A.",1,Southerland S. A.
import2018_310,Detecting Patterns of Dynamic Teacher-Learner Interactions in Online Adult Learning through a Dynamic Systems Approach,"Kato, Yohei",0,Kato Y.
import2018_310,Detecting Patterns of Dynamic Teacher-Learner Interactions in Online Adult Learning through a Dynamic Systems Approach,"Tscholl, Michael",1,Tscholl M.
import2018_310,Detecting Patterns of Dynamic Teacher-Learner Interactions in Online Adult Learning through a Dynamic Systems Approach,"Kunnen, Saskia",2,Tscholl M.
import2018_476,"Becoming, being, and sometimes leaving: A longitudinal ethnographic perspective of climate scientists’ participation in science and education ","Walsh, Elizabeth M.",0,Walsh E.
import2018_462,Toward the Design of Scaffolds for In-the-World Situated Science Reflections through Wearables,"Chu, Sharon Lynn",0,Chu S. L.
import2018_462,Toward the Design of Scaffolds for In-the-World Situated Science Reflections through Wearables,"Garcia, Brittany",1,Garcia B.
import2018_462,Toward the Design of Scaffolds for In-the-World Situated Science Reflections through Wearables,"Nam, Beth",2,Garcia B.
import2016full_19,Developing Pre-Service Teachers’ Professional Vision Through Collaborative Multimedia Artifacts,"Rehak, Andi M.",0,Rehak A. M.
import2016full_19,Developing Pre-Service Teachers’ Professional Vision Through Collaborative Multimedia Artifacts,"Gomoll, Andrea Sarah",1,Gomoll A. S.
import2016full_19,Developing Pre-Service Teachers’ Professional Vision Through Collaborative Multimedia Artifacts,"Hmelo-Silver, Cindy E.",2,Gomoll A. S.
import2016full_19,Developing Pre-Service Teachers’ Professional Vision Through Collaborative Multimedia Artifacts,"Danish, Joshua A.",3,Hmelo-Silver C. E.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Wilkerson, Michelle",0,Wilkerson M.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Wilkerson, Michelle",0,Wilkerson M.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Lanouette, Kathryn A.",1,Lanouette K.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Lanouette, Kathryn A.",1,Lanouette K.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Shareff, Rebecca",2,Lanouette K.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Shareff, Rebecca",2,Lanouette K.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"St. Clair M St. Clair St. Clair, Natalya",3,Shareff R.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Bulalacao, Nicole",4,Shareff R.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Bulalacao, Nicole",4,Shareff R.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Erickson, Tim",5,Clair N.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Heller, Joan I",6,Clair N.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Finzer, William",7,Bulalacao N.
import2018_304,Data Moves: Restructuring Data for Inquiry in a Simulation and Data Analysis Environment,"Reichsman, Frieda",8,Bulalacao N.
import2016full_21,"Becoming an “Expert”: Gendered Positioning, Praise, and Participation in an Activist Community","Curnow, Joe",0,Curnow J.
import2016full_21,"Becoming an “Expert”: Gendered Positioning, Praise, and Participation in an Activist Community","Chan, Jody R.",1,Chan J. R.
import2018_328,Tracing Bodies Through Liminal Blends during Play-based Inquiry in a Mixed Reality Environment,"Keifert, Danielle Teodora",0,Keifert D.
import2018_328,Tracing Bodies Through Liminal Blends during Play-based Inquiry in a Mixed Reality Environment,"Enyedy, Noel",1,Enyedy N.
import2018_328,Tracing Bodies Through Liminal Blends during Play-based Inquiry in a Mixed Reality Environment,"Danish, Joshua A.",2,Enyedy N.
import2018_328,Tracing Bodies Through Liminal Blends during Play-based Inquiry in a Mixed Reality Environment,"Lee, Christine",3,Danish J.
import2018_328,Tracing Bodies Through Liminal Blends during Play-based Inquiry in a Mixed Reality Environment,"Dahn, Maggie",4,Danish J.
import2018_328,Tracing Bodies Through Liminal Blends during Play-based Inquiry in a Mixed Reality Environment,"Lindberg, Lindsay",5,Lee C.
import2016full_35,Towards a Framework of Pedagogical Paradoxes: A Phenomenographic Study of Teachers Designing Learning Experiences and Environments With ICT in Singapore Classrooms,"Tay, Wan Ying",0,Tay W. Y.
import2016full_35,Towards a Framework of Pedagogical Paradoxes: A Phenomenographic Study of Teachers Designing Learning Experiences and Environments With ICT in Singapore Classrooms,"Chai, Boon Yen",1,Chai B. Y.
import2016full_35,Towards a Framework of Pedagogical Paradoxes: A Phenomenographic Study of Teachers Designing Learning Experiences and Environments With ICT in Singapore Classrooms,"Khamis, Nur Azarina",2,Chai B. Y.
import2016full_35,Towards a Framework of Pedagogical Paradoxes: A Phenomenographic Study of Teachers Designing Learning Experiences and Environments With ICT in Singapore Classrooms,"Tan, Samuel",3,Khamis N. A.
import2016full_35,Towards a Framework of Pedagogical Paradoxes: A Phenomenographic Study of Teachers Designing Learning Experiences and Environments With ICT in Singapore Classrooms,"Teo, Chew Lee",4,Khamis N. A.
